path,file_id,sequence_id,participant_id,phrase
train_landmarks/844040.parquet,844040,7223,46463,analysis fingerspelling engineering lazy american
train_landmarks/719754.parquet,719754,7224,23434,evaluation jumps
train_landmarks/314386.parquet,314386,7225,59735,fingerspelling university
train_landmarks/880124.parquet,880124,7226,99166,engineering dataset american quick jumps recognition
train_landmarks/654429.parquet,654429,7227,38893,(212) 555-4321
train_landmarks/979328.parquet,979328,7228,39256,recognition evaluation to recognition
train_landmarks/449964.parquet,449964,7229,42325,the over computer science guatemala
train_landmarks/940720.parquet,940720,7230,22156,+1-555-987-6543
train_landmarks/628272.parquet,628272,7231,28131,welcome frequency
train_landmarks/757993.parquet,757993,7232,84341,10 downing street london
train_landmarks/878056.parquet,878056,7233,60019,dog science
train_landmarks/111366.parquet,111366,7234,96673,analysis engineering fox
train_landmarks/676464.parquet,676464,7235,14207,to university model fox
train_landmarks/568725.parquet,568725,7236,69429,+1-800-222-3344
train_landmarks/262526.parquet,262526,7237,52504,https://github.com/kaggle
train_landmarks/186701.parquet,186701,7238,46434,world accuracy over science to
train_landmarks/997469.parquet,997469,7239,46463,https://github.com/kaggle
train_landmarks/311022.parquet,311022,7240,58520,456 elm st suite 200
train_landmarks/473086.parquet,473086,7241,44993,742 evergreen terrace
train_landmarks/538849.parquet,538849,7242,62350,science welcome jumps project
train_landmarks/245590.parquet,245590,7243,75435,fingerspelling analysis dataset
train_landmarks/250967.parquet,250967,7244,14207,1600 pennsylvania ave
train_landmarks/218210.parquet,218210,7245,38657,www.amazon.com/deals
train_landmarks/884677.parquet,884677,7246,95909,language quick recognition welcome guatemala
train_landmarks/910131.parquet,910131,7247,58520,www.cdc.gov/covid
train_landmarks/187272.parquet,187272,7248,92240,frequency science
train_landmarks/821583.parquet,821583,7249,99192,engineering asl accuracy
train_landmarks/702249.parquet,702249,7250,23434,the frequency hello
train_landmarks/395568.parquet,395568,7251,57447,guatemala frequency fingerspelling project
train_landmarks/158788.parquet,158788,7252,42098,world jumps fox sign quick hello
train_landmarks/515178.parquet,515178,7253,92397,dataset evaluation computer deep dataset
train_landmarks/701397.parquet,701397,7254,89840,https://www.google.com
train_landmarks/419382.parquet,419382,7255,95181,http://wikipedia.org/asl
train_landmarks/438683.parquet,438683,7256,61856,american evaluation fox computer lazy asl
train_landmarks/482756.parquet,482756,7257,93810,engineering lazy dog
train_landmarks/431045.parquet,431045,7258,38893,1600 pennsylvania ave
train_landmarks/833901.parquet,833901,7259,70589,456 elm st suite 200
train_landmarks/834587.parquet,834587,7260,37869,recognition sign
train_landmarks/395497.parquet,395497,7261,99192,http://weather.com/today
train_landmarks/344619.parquet,344619,7262,84341,456 elm st suite 200
train_landmarks/134608.parquet,134608,7263,62581,fox project model
train_landmarks/882962.parquet,882962,7264,35203,(555) 234-5678
train_landmarks/216726.parquet,216726,7265,93810,learning frequency over analysis
train_landmarks/975219.parquet,975219,7266,76237,university computer language
train_landmarks/593565.parquet,593565,7267,94939,https://apple.com/ios
train_landmarks/492284.parquet,492284,7268,62581,742 evergreen terrace
train_landmarks/576067.parquet,576067,7269,47930,456 elm st suite 200
train_landmarks/493190.parquet,493190,7270,75435,http://wikipedia.org/asl
train_landmarks/617556.parquet,617556,7271,56566,guatemala evaluation dog
train_landmarks/900560.parquet,900560,7272,87397,deep learning
train_landmarks/965397.parquet,965397,7273,46463,computer language hello vision american
train_landmarks/322174.parquet,322174,7274,76784,world american sign learning hello
train_landmarks/414549.parquet,414549,7275,95909,www.amazon.com/deals
train_landmarks/838414.parquet,838414,7276,92240,university frequency model engineering
train_landmarks/450275.parquet,450275,7277,40495,project vision frequency engineering
train_landmarks/486579.parquet,486579,7278,25014,http://weather.com/today
train_landmarks/510997.parquet,510997,7279,54597,(555) 234-5678
train_landmarks/591754.parquet,591754,7280,24592,science vision learning science
train_landmarks/709187.parquet,709187,7281,25014,fingerspelling evaluation engineering
train_landmarks/970522.parquet,970522,7282,22676,evaluation model brown language american
train_landmarks/120937.parquet,120937,7283,51347,engineering analysis
train_landmarks/926222.parquet,926222,7284,68878,+1-800-222-3344
train_landmarks/103384.parquet,103384,7285,70589,recognition model
train_landmarks/103657.parquet,103657,7286,99192,vision quick
train_landmarks/305840.parquet,305840,7287,15695,deep deep sign to model
train_landmarks/800791.parquet,800791,7288,62581,project model frequency evaluation brown deep
train_landmarks/586692.parquet,586692,7289,46463,https://youtube.com/watch
train_landmarks/631125.parquet,631125,7290,99733,http://wikipedia.org/asl
train_landmarks/210290.parquet,210290,7291,26361,vision evaluation recognition fingerspelling science
train_landmarks/614700.parquet,614700,7292,54597,10 downing street london
train_landmarks/433378.parquet,433378,7293,44671,asl accuracy deep engineering
train_landmarks/957143.parquet,957143,7294,87236,(555) 234-5678
train_landmarks/471301.parquet,471301,7295,30969,engineering asl
train_landmarks/351824.parquet,351824,7296,35203,university vision accuracy dataset evaluation computer
train_landmarks/468790.parquet,468790,7297,54118,www.nytimes.com/world
train_landmarks/474262.parquet,474262,7298,46434,www.nytimes.com/world
train_landmarks/883294.parquet,883294,7299,70217,+1-800-222-3344
train_landmarks/857574.parquet,857574,7300,61856,lazy sign language dataset american
train_landmarks/620762.parquet,620762,7301,42953,(212) 555-4321
train_landmarks/395858.parquet,395858,7302,23238,221b baker street
train_landmarks/350355.parquet,350355,7303,21915,221b baker street
train_landmarks/753211.parquet,753211,7304,80010,vision welcome sign asl
train_landmarks/733770.parquet,733770,7305,81426,dataset over jumps quick brown
train_landmarks/309869.parquet,309869,7306,18675,https://youtube.com/watch
train_landmarks/366519.parquet,366519,7307,56566,221b baker street
train_landmarks/229067.parquet,229067,7308,40021,www.nytimes.com/world
train_landmarks/217373.parquet,217373,7309,30033,fingerspelling recognition lazy asl deep dog
train_landmarks/180008.parquet,180008,7310,59823,1-888-456-7890
train_landmarks/601628.parquet,601628,7311,30969,welcome asl
train_landmarks/239046.parquet,239046,7312,94259,asl dog model over deep
train_landmarks/155850.parquet,155850,7313,31319,http://weather.com/today
train_landmarks/913225.parquet,913225,7314,93886,hello american fox language fingerspelling
train_landmarks/996001.parquet,996001,7315,80284,world asl science
train_landmarks/698302.parquet,698302,7316,99166,jumps dog science
train_landmarks/582439.parquet,582439,7317,51347,analysis the hello vision
train_landmarks/818966.parquet,818966,7318,39256,asl evaluation vision welcome guatemala
train_landmarks/826372.parquet,826372,7319,80284,evaluation language project lazy university
train_landmarks/801830.parquet,801830,7320,99733,1600 pennsylvania ave
train_landmarks/771863.parquet,771863,7321,23434,1600 pennsylvania ave
train_landmarks/359664.parquet,359664,7322,46048,brown welcome
train_landmarks/468803.parquet,468803,7323,46434,www.cdc.gov/covid
train_landmarks/581744.parquet,581744,7324,26361,1-888-456-7890
train_landmarks/384870.parquet,384870,7325,59823,asl learning asl
train_landmarks/774918.parquet,774918,7326,59797,456 elm st suite 200
train_landmarks/295510.parquet,295510,7327,64987,lazy recognition fingerspelling asl
train_landmarks/966945.parquet,966945,7328,45093,accuracy sign
train_landmarks/440276.parquet,440276,7329,56566,http://weather.com/today
train_landmarks/338896.parquet,338896,7330,10851,vision hello accuracy quick learning the
train_landmarks/252994.parquet,252994,7331,15695,project computer to model jumps university
train_landmarks/101464.parquet,101464,7332,59735,https://apple.com/ios
train_landmarks/938542.parquet,938542,7333,21395,https://apple.com/ios
train_landmarks/771481.parquet,771481,7334,95181,analysis computer fox guatemala evaluation frequency
train_landmarks/714700.parquet,714700,7335,87397,(212) 555-4321
train_landmarks/436550.parquet,436550,7336,62350,+1-555-987-6543
train_landmarks/935269.parquet,935269,7337,94259,fox welcome
train_landmarks/623747.parquet,623747,7338,70142,https://github.com/kaggle
train_landmarks/414119.parquet,414119,7339,37869,456 elm st suite 200
train_landmarks/155795.parquet,155795,7340,62581,world university deep asl world
train_landmarks/450563.parquet,450563,7341,93320,fingerspelling over university guatemala
train_landmarks/970872.parquet,970872,7342,40021,(415) 555-8833
train_landmarks/362836.parquet,362836,7343,42098,learning over vision language the model
train_landmarks/187409.parquet,187409,7344,38785,vision dog asl
train_landmarks/165073.parquet,165073,7345,28301,university model hello deep learning quick
train_landmarks/153187.parquet,153187,7346,58520,university sign engineering
train_landmarks/153971.parquet,153971,7347,48427,1600 pennsylvania ave
train_landmarks/213619.parquet,213619,7348,22676,1600 pennsylvania ave
train_landmarks/239944.parquet,239944,7349,40021,http://wikipedia.org/asl
train_landmarks/876169.parquet,876169,7350,18675,800-555-0199
train_landmarks/273495.parquet,273495,7351,16175,(555) 234-5678
train_landmarks/611290.parquet,611290,7352,20328,742 evergreen terrace
train_landmarks/501572.parquet,501572,7353,28301,to hello model sign guatemala to
train_landmarks/227765.parquet,227765,7354,32431,(415) 555-8833
train_landmarks/306631.parquet,306631,7355,24371,1600 pennsylvania ave
train_landmarks/866319.parquet,866319,7356,44993,sign engineering recognition
train_landmarks/170608.parquet,170608,7357,56566,456 elm st suite 200
train_landmarks/830482.parquet,830482,7358,31417,language science computer deep
train_landmarks/862343.parquet,862343,7359,61856,123 main street apt 4b
train_landmarks/693304.parquet,693304,7360,79352,www.amazon.com/deals
train_landmarks/286310.parquet,286310,7361,87397,recognition over accuracy frequency
train_landmarks/774365.parquet,774365,7362,28289,over recognition computer american
train_landmarks/404289.parquet,404289,7363,18326,https://www.google.com
train_landmarks/887564.parquet,887564,7364,44993,https://apple.com/ios
train_landmarks/479392.parquet,479392,7365,83000,analysis recognition recognition world over
train_landmarks/437062.parquet,437062,7366,57819,(555) 234-5678
train_landmarks/969110.parquet,969110,7367,65302,(415) 555-8833
train_landmarks/132011.parquet,132011,7368,44718,http://weather.com/today
train_landmarks/145045.parquet,145045,7369,61856,1-888-456-7890
train_landmarks/630672.parquet,630672,7370,44671,science engineering american sign
train_landmarks/522833.parquet,522833,7371,44671,1600 pennsylvania ave
train_landmarks/670172.parquet,670172,7372,76784,https://apple.com/ios
train_landmarks/254010.parquet,254010,7373,21395,221b baker street
train_landmarks/230678.parquet,230678,7374,24371,(212) 555-4321
train_landmarks/579264.parquet,579264,7375,22156,guatemala guatemala university welcome
train_landmarks/386377.parquet,386377,7376,59735,jumps analysis welcome accuracy learning language
train_landmarks/126672.parquet,126672,7377,18326,lazy sign
train_landmarks/244068.parquet,244068,7378,62581,+1-555-987-6543
train_landmarks/522200.parquet,522200,7379,39871,evaluation analysis dog lazy hello learning
train_landmarks/112970.parquet,112970,7380,45093,analysis frequency university
train_landmarks/513701.parquet,513701,7381,20328,(212) 555-4321
train_landmarks/599765.parquet,599765,7382,22676,engineering over engineering
train_landmarks/428345.parquet,428345,7383,25014,+1-800-222-3344
train_landmarks/894372.parquet,894372,7384,94259,dog fingerspelling accuracy
train_landmarks/953061.parquet,953061,7385,40021,456 elm st suite 200
train_landmarks/131077.parquet,131077,7386,82357,123 main street apt 4b
train_landmarks/749151.parquet,749151,7387,39256,vision computer vision
train_landmarks/718704.parquet,718704,7388,42098,vision university science fingerspelling project
train_landmarks/154325.parquet,154325,7389,89840,american jumps quick vision over
train_landmarks/406302.parquet,406302,7390,28726,the model
train_landmarks/832910.parquet,832910,7391,94939,www.amazon.com/deals
train_landmarks/995980.parquet,995980,7392,76784,www.nytimes.com/world
train_landmarks/251666.parquet,251666,7393,42098,(212) 555-4321
train_landmarks/943397.parquet,943397,7394,92397,world science world brown
train_landmarks/881127.parquet,881127,7395,30379,recognition lazy over engineering science learning
train_landmarks/890038.parquet,890038,7396,46434,recognition welcome lazy
train_landmarks/682537.parquet,682537,7397,21395,over university recognition analysis vision engineering
train_landmarks/756994.parquet,756994,7398,60019,+1-800-222-3344
train_landmarks/581736.parquet,581736,7399,46421,sign project engineering university world
train_landmarks/782322.parquet,782322,7400,99192,analysis project vision brown
train_landmarks/744031.parquet,744031,7401,20458,dog model learning deep recognition deep
train_landmarks/782413.parquet,782413,7402,99166,800-555-0199
train_landmarks/427639.parquet,427639,7403,89840,to accuracy
train_landmarks/996190.parquet,996190,7404,18326,american asl
train_landmarks/858345.parquet,858345,7405,93810,language vision computer accuracy
train_landmarks/518904.parquet,518904,7406,61856,+1-555-987-6543
train_landmarks/578222.parquet,578222,7407,99192,456 elm st suite 200
train_landmarks/838563.parquet,838563,7408,83563,evaluation dog university
train_landmarks/951303.parquet,951303,7409,14165,221b baker street
train_landmarks/475812.parquet,475812,7410,20458,http://weather.com/today
train_landmarks/679280.parquet,679280,7411,18326,+1-555-987-6543
train_landmarks/391403.parquet,391403,7412,89840,analysis recognition to
train_landmarks/305672.parquet,305672,7413,44993,learning dataset computer
train_landmarks/468069.parquet,468069,7414,36062,1-888-456-7890
train_landmarks/533555.parquet,533555,7415,93810,(415) 555-8833
train_landmarks/471601.parquet,471601,7416,62350,http://wikipedia.org/asl
train_landmarks/127168.parquet,127168,7417,65302,welcome fox dog frequency university
train_landmarks/340520.parquet,340520,7418,52504,1600 pennsylvania ave
train_landmarks/869795.parquet,869795,7419,99192,dataset hello american american
train_landmarks/249277.parquet,249277,7420,65392,http://weather.com/today
train_landmarks/240832.parquet,240832,7421,14207,10 downing street london
train_landmarks/610514.parquet,610514,7422,87397,frequency guatemala engineering lazy guatemala
train_landmarks/811385.parquet,811385,7423,93886,(415) 555-8833
train_landmarks/965637.parquet,965637,7424,64987,sign science analysis
train_landmarks/651894.parquet,651894,7425,75435,dataset to frequency deep dataset frequency
train_landmarks/435709.parquet,435709,7426,44671,brown over
train_landmarks/885597.parquet,885597,7427,69429,221b baker street
train_landmarks/543664.parquet,543664,7428,45382,+1-800-222-3344
train_landmarks/622236.parquet,622236,7429,38893,brown welcome model
train_landmarks/315843.parquet,315843,7430,61856,(555) 234-5678
train_landmarks/116933.parquet,116933,7431,44671,fingerspelling engineering quick science evaluation evaluation
train_landmarks/709710.parquet,709710,7432,14207,the accuracy
train_landmarks/658416.parquet,658416,7433,81426,https://www.google.com
train_landmarks/355280.parquet,355280,7434,45093,language asl fox quick
train_landmarks/146695.parquet,146695,7435,88907,https://apple.com/ios
train_landmarks/260501.parquet,260501,7436,20458,10 downing street london
train_landmarks/365108.parquet,365108,7437,54118,http://wikipedia.org/asl
train_landmarks/569488.parquet,569488,7438,61856,https://apple.com/ios
train_landmarks/374507.parquet,374507,7439,59797,science language
train_landmarks/658847.parquet,658847,7440,24371,10 downing street london
train_landmarks/300865.parquet,300865,7441,30033,(555) 234-5678
train_landmarks/395225.parquet,395225,7442,10851,project university the vision guatemala world
train_landmarks/775521.parquet,775521,7443,83000,456 elm st suite 200
train_landmarks/368239.parquet,368239,7444,65302,800-555-0199
train_landmarks/421689.parquet,421689,7445,35203,742 evergreen terrace
train_landmarks/145495.parquet,145495,7446,37869,742 evergreen terrace
train_landmarks/147169.parquet,147169,7447,14207,model the the world
train_landmarks/308957.parquet,308957,7448,99733,www.amazon.com/deals
train_landmarks/484184.parquet,484184,7449,57052,10 downing street london
train_landmarks/577327.parquet,577327,7450,91070,quick project engineering
train_landmarks/253869.parquet,253869,7451,13905,deep recognition to
train_landmarks/891696.parquet,891696,7452,37869,jumps brown asl evaluation learning
train_landmarks/939634.parquet,939634,7453,58520,guatemala language learning analysis model american
train_landmarks/599249.parquet,599249,7454,51245,frequency dog project vision
train_landmarks/235048.parquet,235048,7455,23396,sign sign language computer vision accuracy
train_landmarks/143746.parquet,143746,7456,70217,(212) 555-4321
train_landmarks/335745.parquet,335745,7457,26361,www.amazon.com/deals
train_landmarks/222588.parquet,222588,7458,42098,to american university accuracy
train_landmarks/188598.parquet,188598,7459,59615,model dog fox language deep
train_landmarks/622852.parquet,622852,7460,86622,vision evaluation dataset quick computer accuracy
train_landmarks/464732.parquet,464732,7461,92240,american computer analysis fox
train_landmarks/665531.parquet,665531,7462,56566,vision learning quick
train_landmarks/392476.parquet,392476,7463,69429,lazy dog lazy brown language hello
train_landmarks/530522.parquet,530522,7464,42098,+1-555-987-6543
train_landmarks/988605.parquet,988605,7465,24371,456 elm st suite 200
train_landmarks/108842.parquet,108842,7466,24592,https://www.google.com
train_landmarks/874773.parquet,874773,7467,60432,10 downing street london
train_landmarks/178332.parquet,178332,7468,31319,project vision lazy
train_landmarks/820144.parquet,820144,7469,20328,deep to to dog
train_landmarks/435135.parquet,435135,7470,65333,+1-800-222-3344
train_landmarks/990680.parquet,990680,7471,42098,https://apple.com/ios
train_landmarks/842608.parquet,842608,7472,70589,project learning american sign engineering
train_landmarks/716371.parquet,716371,7473,89840,vision analysis jumps
train_landmarks/937872.parquet,937872,7474,46421,https://www.google.com
train_landmarks/876226.parquet,876226,7475,20458,www.cdc.gov/covid
train_landmarks/812126.parquet,812126,7476,40021,the dataset welcome evaluation
train_landmarks/171356.parquet,171356,7477,75435,world fox science
train_landmarks/801147.parquet,801147,7478,93810,10 downing street london
train_landmarks/116383.parquet,116383,7479,18326,fox analysis guatemala engineering
train_landmarks/678763.parquet,678763,7480,64987,456 elm st suite 200
train_landmarks/185793.parquet,185793,7481,30379,guatemala jumps science evaluation
train_landmarks/415221.parquet,415221,7482,59797,quick hello language project fox
train_landmarks/116432.parquet,116432,7483,42098,project evaluation dog over project quick
train_landmarks/399122.parquet,399122,7484,76237,evaluation the hello
train_landmarks/422917.parquet,422917,7485,99166,evaluation language computer project analysis
train_landmarks/729899.parquet,729899,7486,15695,dataset vision
train_landmarks/159818.parquet,159818,7487,40495,800-555-0199
train_landmarks/638366.parquet,638366,7488,22280,science recognition dataset university language
train_landmarks/373806.parquet,373806,7489,37869,221b baker street
train_landmarks/268657.parquet,268657,7490,74686,(555) 234-5678
train_landmarks/396233.parquet,396233,7491,22156,fox university
train_landmarks/300958.parquet,300958,7492,46048,https://apple.com/ios
train_landmarks/546698.parquet,546698,7493,46421,hello hello accuracy university
train_landmarks/822825.parquet,822825,7494,23434,1600 pennsylvania ave
train_landmarks/201604.parquet,201604,7495,13905,over asl
train_landmarks/184592.parquet,184592,7496,40512,quick hello dog evaluation hello
train_landmarks/864241.parquet,864241,7497,30379,analysis accuracy project the
train_landmarks/951986.parquet,951986,7498,56566,lazy jumps fox vision
train_landmarks/262357.parquet,262357,7499,22156,(555) 234-5678
train_landmarks/961529.parquet,961529,7500,18326,742 evergreen terrace
train_landmarks/767929.parquet,767929,7501,99192,https://www.google.com
train_landmarks/771170.parquet,771170,7502,80010,https://youtube.com/watch
train_landmarks/112142.parquet,112142,7503,82357,123 main street apt 4b
train_landmarks/872806.parquet,872806,7504,91070,221b baker street
train_landmarks/313807.parquet,313807,7505,39871,https://www.google.com
train_landmarks/477991.parquet,477991,7506,75435,brown deep hello
train_landmarks/778144.parquet,778144,7507,69429,vision guatemala dataset asl lazy
train_landmarks/378411.parquet,378411,7508,74686,evaluation fox model fox
train_landmarks/818714.parquet,818714,7509,60432,221b baker street
train_landmarks/698606.parquet,698606,7510,26361,hello jumps accuracy brown
train_landmarks/388580.parquet,388580,7511,32431,welcome science evaluation frequency
train_landmarks/661318.parquet,661318,7512,65302,sign learning computer quick fox
train_landmarks/992877.parquet,992877,7513,30926,guatemala lazy lazy lazy
train_landmarks/682127.parquet,682127,7514,39871,123 main street apt 4b
train_landmarks/965575.parquet,965575,7515,65392,742 evergreen terrace
train_landmarks/827359.parquet,827359,7516,24371,(415) 555-8833
train_landmarks/872600.parquet,872600,7517,81426,frequency over sign to
train_landmarks/945010.parquet,945010,7518,69429,742 evergreen terrace
train_landmarks/621220.parquet,621220,7519,93886,brown deep analysis model accuracy to
train_landmarks/926658.parquet,926658,7520,18675,university to world learning
train_landmarks/616256.parquet,616256,7521,57400,1600 pennsylvania ave
train_landmarks/399131.parquet,399131,7522,16175,language hello recognition quick
train_landmarks/547886.parquet,547886,7523,80010,(555) 234-5678
train_landmarks/151179.parquet,151179,7524,59823,456 elm st suite 200
train_landmarks/695905.parquet,695905,7525,98696,university asl language jumps dataset project
train_landmarks/945390.parquet,945390,7526,69429,123 main street apt 4b
train_landmarks/620973.parquet,620973,7527,57447,123 main street apt 4b
train_landmarks/923297.parquet,923297,7528,83000,to vision world accuracy the fox
train_landmarks/227174.parquet,227174,7529,28131,http://weather.com/today
train_landmarks/125540.parquet,125540,7530,31319,1600 pennsylvania ave
train_landmarks/365584.parquet,365584,7531,40495,dataset recognition quick dataset
train_landmarks/163382.parquet,163382,7532,24592,frequency accuracy jumps computer hello quick
train_landmarks/691046.parquet,691046,7533,44671,www.cdc.gov/covid
train_landmarks/478083.parquet,478083,7534,18675,learning world
train_landmarks/230416.parquet,230416,7535,83579,dog asl
train_landmarks/780614.parquet,780614,7536,89131,world deep recognition university hello hello
train_landmarks/262062.parquet,262062,7537,31319,221b baker street
train_landmarks/474852.parquet,474852,7538,47930,800-555-0199
train_landmarks/548140.parquet,548140,7539,96673,www.nytimes.com/world
train_landmarks/720264.parquet,720264,7540,30379,fingerspelling hello university welcome learning analysis
train_landmarks/845804.parquet,845804,7541,13478,dataset frequency over learning learning
train_landmarks/616960.parquet,616960,7542,10851,deep frequency accuracy science
train_landmarks/211642.parquet,211642,7543,23434,frequency university world
train_landmarks/124818.parquet,124818,7544,10851,1-888-456-7890
train_landmarks/318804.parquet,318804,7545,24592,10 downing street london
train_landmarks/235624.parquet,235624,7546,99733,742 evergreen terrace
train_landmarks/584095.parquet,584095,7547,15695,1600 pennsylvania ave
train_landmarks/845004.parquet,845004,7548,82512,http://weather.com/today
train_landmarks/142399.parquet,142399,7549,10851,(212) 555-4321
train_landmarks/452695.parquet,452695,7550,82357,brown language
train_landmarks/342647.parquet,342647,7551,48427,guatemala to
train_landmarks/242456.parquet,242456,7552,24592,sign recognition quick
train_landmarks/912588.parquet,912588,7553,76784,recognition over guatemala sign
train_landmarks/853052.parquet,853052,7554,42098,evaluation analysis american accuracy lazy
train_landmarks/755307.parquet,755307,7555,18326,(415) 555-8833
train_landmarks/377867.parquet,377867,7556,30033,+1-800-222-3344
train_landmarks/340372.parquet,340372,7557,94939,lazy evaluation learning sign dog
train_landmarks/538546.parquet,538546,7558,89840,lazy model to quick jumps the
train_landmarks/562445.parquet,562445,7559,40021,hello analysis
train_landmarks/757080.parquet,757080,7560,85674,(415) 555-8833
train_landmarks/647278.parquet,647278,7561,40021,221b baker street
train_landmarks/798858.parquet,798858,7562,39256,dog american to to
train_landmarks/360703.parquet,360703,7563,23434,https://www.google.com
train_landmarks/473394.parquet,473394,7564,69429,1-888-456-7890
train_landmarks/695375.parquet,695375,7565,89840,language dog
train_landmarks/797581.parquet,797581,7566,30033,quick computer model project
train_landmarks/991280.parquet,991280,7567,22280,fox jumps project
train_landmarks/302134.parquet,302134,7568,57447,guatemala dataset sign quick
train_landmarks/904460.parquet,904460,7569,54597,(415) 555-8833
train_landmarks/575915.parquet,575915,7570,35203,computer model deep sign
train_landmarks/531986.parquet,531986,7571,15695,the quick
train_landmarks/258065.parquet,258065,7572,19116,1-888-456-7890
train_landmarks/787036.parquet,787036,7573,81426,frequency guatemala
train_landmarks/227127.parquet,227127,7574,58520,to hello engineering learning
train_landmarks/697934.parquet,697934,7575,86622,742 evergreen terrace
train_landmarks/237788.parquet,237788,7576,59823,(555) 234-5678
train_landmarks/952345.parquet,952345,7577,31319,221b baker street
train_landmarks/917643.parquet,917643,7578,74686,learning guatemala fox to accuracy the
train_landmarks/275479.parquet,275479,7579,84341,+1-800-222-3344
train_landmarks/677553.parquet,677553,7580,31319,accuracy frequency
train_landmarks/734397.parquet,734397,7581,59797,(555) 234-5678
train_landmarks/587437.parquet,587437,7582,30033,123 main street apt 4b
train_landmarks/933927.parquet,933927,7583,42087,guatemala university
train_landmarks/149366.parquet,149366,7584,46421,10 downing street london
train_landmarks/672794.parquet,672794,7585,22676,10 downing street london
train_landmarks/466528.parquet,466528,7586,86622,welcome deep to engineering recognition
train_landmarks/702973.parquet,702973,7587,39256,to world model science
train_landmarks/360159.parquet,360159,7588,25014,221b baker street
train_landmarks/405416.parquet,405416,7589,13478,science american guatemala
train_landmarks/209454.parquet,209454,7590,44438,world deep
train_landmarks/141272.parquet,141272,7591,35203,123 main street apt 4b
train_landmarks/782938.parquet,782938,7592,31319,university deep deep analysis
train_landmarks/253340.parquet,253340,7593,24371,https://youtube.com/watch
train_landmarks/373458.parquet,373458,7594,39871,recognition lazy language world
train_landmarks/546425.parquet,546425,7595,94939,science guatemala science analysis language
train_landmarks/828735.parquet,828735,7596,28289,221b baker street
train_landmarks/871516.parquet,871516,7597,93810,sign science computer guatemala
train_landmarks/190222.parquet,190222,7598,54118,https://youtube.com/watch
train_landmarks/579964.parquet,579964,7599,45093,world fox science dog recognition
train_landmarks/664107.parquet,664107,7600,76237,dog project brown over
train_landmarks/702921.parquet,702921,7601,38657,+1-800-222-3344
train_landmarks/214834.parquet,214834,7602,39871,1600 pennsylvania ave
train_landmarks/473685.parquet,473685,7603,40021,sign jumps analysis engineering engineering science
train_landmarks/115298.parquet,115298,7604,51245,(555) 234-5678
train_landmarks/406944.parquet,406944,7605,87236,https://github.com/kaggle
train_landmarks/507873.parquet,507873,7606,87397,221b baker street
train_landmarks/978709.parquet,978709,7607,18326,456 elm st suite 200
train_landmarks/924566.parquet,924566,7608,59797,analysis analysis jumps quick engineering
train_landmarks/915198.parquet,915198,7609,74686,deep guatemala over
train_landmarks/318463.parquet,318463,7610,21915,fox asl analysis engineering engineering
train_landmarks/261794.parquet,261794,7611,28301,the evaluation
train_landmarks/580074.parquet,580074,7612,38893,to recognition asl jumps welcome to
train_landmarks/507224.parquet,507224,7613,57447,742 evergreen terrace
train_landmarks/708524.parquet,708524,7614,28301,frequency to
train_landmarks/614961.parquet,614961,7615,45382,fingerspelling recognition learning
train_landmarks/315523.parquet,315523,7616,26361,http://weather.com/today
train_landmarks/176729.parquet,176729,7617,59797,model fingerspelling vision
train_landmarks/231082.parquet,231082,7618,76237,science university hello analysis
train_landmarks/731309.parquet,731309,7619,56566,frequency accuracy accuracy the american
train_landmarks/145623.parquet,145623,7620,70589,742 evergreen terrace
train_landmarks/622945.parquet,622945,7621,48427,(212) 555-4321
train_landmarks/204137.parquet,204137,7622,93320,hello science engineering
train_landmarks/922014.parquet,922014,7623,48427,1-888-456-7890
train_landmarks/183199.parquet,183199,7624,40021,engineering analysis world asl science
train_landmarks/792393.parquet,792393,7625,30969,dog university project lazy brown
train_landmarks/475167.parquet,475167,7626,64987,accuracy model dataset hello asl
train_landmarks/625958.parquet,625958,7627,57400,742 evergreen terrace
train_landmarks/648953.parquet,648953,7628,83563,https://apple.com/ios
train_landmarks/859623.parquet,859623,7629,99733,742 evergreen terrace
train_landmarks/387366.parquet,387366,7630,75435,1-888-456-7890
train_landmarks/479110.parquet,479110,7631,18326,hello learning
train_landmarks/733719.parquet,733719,7632,22676,over lazy hello language brown
train_landmarks/268855.parquet,268855,7633,60019,https://github.com/kaggle
train_landmarks/704233.parquet,704233,7634,98696,analysis accuracy over welcome evaluation the
train_landmarks/832615.parquet,832615,7635,45382,frequency jumps deep
train_landmarks/403529.parquet,403529,7636,23434,hello evaluation fingerspelling university project to
train_landmarks/967831.parquet,967831,7637,30033,dataset project
train_landmarks/829525.parquet,829525,7638,44993,742 evergreen terrace
train_landmarks/411113.parquet,411113,7639,62581,221b baker street
train_landmarks/717712.parquet,717712,7640,28131,brown fox deep dataset asl vision
train_landmarks/615427.parquet,615427,7641,81426,dataset fingerspelling asl project science
train_landmarks/520343.parquet,520343,7642,42098,engineering quick to the deep
train_landmarks/458637.parquet,458637,7643,24371,recognition welcome analysis
train_landmarks/294034.parquet,294034,7644,15695,www.amazon.com/deals
train_landmarks/165035.parquet,165035,7645,13478,1-888-456-7890
train_landmarks/663385.parquet,663385,7646,69429,jumps language american jumps to dataset
train_landmarks/248628.parquet,248628,7647,45382,(212) 555-4321
train_landmarks/180745.parquet,180745,7648,42098,to quick analysis over model project
train_landmarks/812442.parquet,812442,7649,22676,1-888-456-7890
